Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
576,4,2015-06-04,7576,981,1,1,0,0
723,4,2015-06-04,0,0,0,1,a,0
840,4,2015-06-04,7503,1094,1,1,0,0
905,4,2015-06-04,0,0,0,1,a,0
4,3,2015-06-03,10621,1341,1,1,0,0
352,3,2015-06-03,7158,614,1,1,0,0
416,3,2015-06-03,12614,1435,1,1,0,0
458,3,2015-06-03,10616,930,1,1,0,0
511,3,2015-06-03,5868,799,1,1,0,0
574,3,2015-06-03,12197,800,1,1,0,1
576,3,2015-06-03,8395,988,1,1,0,0
723,3,2015-06-03,11787,850,1,1,0,0
840,3,2015-06-03,8051,1150,1,1,0,0
905,3,2015-06-03,8882,1242,1,1,0,0
4,2,2015-06-02,11222,1438,1,1,0,0
352,2,2015-06-02,7420,590,1,1,0,0
416,2,2015-06-02,13522,1493,1,1,0,0
458,2,2015-06-02,9747,802,1,1,0,0
511,2,2015-06-02,6391,844,1,1,0,0
574,2,2015-06-02,11476,708,1,1,0,1
576,2,2015-06-02,9092,1064,1,1,0,0
723,2,2015-06-02,10226,720,1,1,0,0
840,2,2015-06-02,9188,1222,1,1,0,0
905,2,2015-06-02,8527,1207,1,1,0,0
4,1,2015-06-01,13727,1695,1,1,0,0
352,1,2015-06-01,8255,726,1,1,0,0
416,1,2015-06-01,16699,1790,1,1,0,0
458,1,2015-06-01,10308,841,1,1,0,0
511,1,2015-06-01,7404,919,1,1,0,0
574,1,2015-06-01,11159,764,1,1,0,1
576,1,2015-06-01,10216,1161,1,1,0,0
723,1,2015-06-01,11385,759,1,1,0,0
840,1,2015-06-01,10495,1291,1,1,0,0
905,1,2015-06-01,11219,1438,1,1,0,0
4,7,2015-05-31,0,0,0,0,0,0
352,7,2015-05-31,0,0,0,0,0,0
416,7,2015-05-31,0,0,0,0,0,0
458,7,2015-05-31,0,0,0,0,0,0
511,7,2015-05-31,0,0,0,0,0,0
574,7,2015-05-31,0,0,0,0,0,0
576,7,2015-05-31,0,0,0,0,0,0
723,7,2015-05-31,0,0,0,0,0,0
840,7,2015-05-31,0,0,0,0,0,0
905,7,2015-05-31,0,0,0,0,0,0
4,6,2015-05-30,12187,1590,1,0,0,0
352,6,2015-05-30,7817,685,1,0,0,0
416,6,2015-05-30,12965,1699,1,0,0,0
458,6,2015-05-30,11467,975,1,0,0,0
511,6,2015-05-30,6083,793,1,0,0,0
574,6,2015-05-30,9498,668,1,0,0,0
576,6,2015-05-30,7824,1016,1,0,0,0
723,6,2015-05-30,8693,653,1,0,0,0
840,6,2015-05-30,4987,693,1,0,0,0
905,6,2015-05-30,5401,798,1,0,0,0
4,5,2015-05-29,10529,1366,1,0,0,0
352,5,2015-05-29,7436,668,1,0,0,0
416,5,2015-05-29,11424,1477,1,0,0,0
458,5,2015-05-29,8226,731,1,0,0,0
511,5,2015-05-29,6430,870,1,0,0,0
574,5,2015-05-29,8356,599,1,0,0,1
576,5,2015-05-29,6905,935,1,0,0,0
723,5,2015-05-29,8317,653,1,0,0,0
840,5,2015-05-29,8187,1182,1,0,0,0
905,5,2015-05-29,7190,1075,1,0,0,0
4,4,2015-05-28,8550,1158,1,0,0,0
352,4,2015-05-28,6029,615,1,0,0,0
416,4,2015-05-28,9751,1263,1,0,0,0
458,4,2015-05-28,5806,589,1,0,0,0
511,4,2015-05-28,4813,683,1,0,0,0
574,4,2015-05-28,7269,579,1,0,0,1
576,4,2015-05-28,5674,825,1,0,0,0
723,4,2015-05-28,7499,573,1,0,0,0
840,4,2015-05-28,7005,1033,1,0,0,0
905,4,2015-05-28,6591,1092,1,0,0,0
4,3,2015-05-27,8305,1177,1,0,0,0
352,3,2015-05-27,6148,588,1,0,0,0
416,3,2015-05-27,10659,1353,1,0,0,0
458,3,2015-05-27,5796,614,1,0,0,0
511,3,2015-05-27,5239,767,1,0,0,0
574,3,2015-05-27,7604,566,1,0,0,1
576,3,2015-05-27,5085,753,1,0,0,0
723,3,2015-05-27,6132,536,1,0,0,0
840,3,2015-05-27,7032,1118,1,0,0,0
905,3,2015-05-27,5851,922,1,0,0,0
4,2,2015-05-26,10587,1450,1,0,0,1
352,2,2015-05-26,6526,656,1,0,0,0
416,2,2015-05-26,11484,1454,1,0,0,0
458,2,2015-05-26,6820,694,1,0,0,0
511,2,2015-05-26,6010,864,1,0,0,1
574,2,2015-05-26,9130,709,1,0,0,1
576,2,2015-05-26,5811,920,1,0,0,1
723,2,2015-05-26,7144,627,1,0,0,0
840,2,2015-05-26,7451,1100,1,0,0,1
905,2,2015-05-26,7611,1129,1,0,0,1
4,1,2015-05-25,0,0,0,0,a,0
352,1,2015-05-25,0,0,0,0,a,0
416,1,2015-05-25,0,0,0,0,a,0
458,1,2015-05-25,0,0,0,0,a,0
511,1,2015-05-25,0,0,0,0,a,0
574,1,2015-05-25,0,0,0,0,a,0
576,1,2015-05-25,0,0,0,0,a,0
723,1,2015-05-25,0,0,0,0,a,0
840,1,2015-05-25,0,0,0,0,a,0
905,1,2015-05-25,0,0,0,0,a,0
4,7,2015-05-24,0,0,0,0,0,0
352,7,2015-05-24,0,0,0,0,0,0
416,7,2015-05-24,0,0,0,0,0,0
458,7,2015-05-24,0,0,0,0,0,0
511,7,2015-05-24,0,0,0,0,0,0
574,7,2015-05-24,0,0,0,0,0,0
576,7,2015-05-24,0,0,0,0,0,0
723,7,2015-05-24,0,0,0,0,0,0
840,7,2015-05-24,0,0,0,0,0,0
905,7,2015-05-24,0,0,0,0,0,0
4,6,2015-05-23,10118,1395,1,0,0,0
352,6,2015-05-23,6119,605,1,0,0,0
416,6,2015-05-23,9758,1284,1,0,0,0
458,6,2015-05-23,10513,953,1,0,0,0
511,6,2015-05-23,5551,761,1,0,0,0
574,6,2015-05-23,9920,728,1,0,0,0
576,6,2015-05-23,6298,940,1,0,0,0
723,6,2015-05-23,8751,694,1,0,0,0
840,6,2015-05-23,4207,555,1,0,0,0
905,6,2015-05-23,6433,959,1,0,0,0
4,5,2015-05-22,9480,1295,1,1,0,0
352,5,2015-05-22,7157,682,1,1,0,0
416,5,2015-05-22,11582,1378,1,1,0,0
458,5,2015-05-22,7497,748,1,1,0,0
511,5,2015-05-22,5873,836,1,1,0,0
574,5,2015-05-22,10666,755,1,1,0,0
576,5,2015-05-22,7277,952,1,1,0,0
723,5,2015-05-22,7932,623,1,1,0,0
840,5,2015-05-22,7301,1036,1,1,0,0
905,5,2015-05-22,7125,1063,1,1,0,0
4,4,2015-05-21,8985,1257,1,1,0,0
352,4,2015-05-21,6532,619,1,1,0,0
416,4,2015-05-21,11716,1507,1,1,0,0
458,4,2015-05-21,7122,693,1,1,0,0
511,4,2015-05-21,5597,769,1,1,0,0
574,4,2015-05-21,9357,643,1,1,0,0
576,4,2015-05-21,6986,967,1,1,0,0
723,4,2015-05-21,8133,627,1,1,0,0
840,4,2015-05-21,8566,1198,1,1,0,0
905,4,2015-05-21,6927,1086,1,1,0,0
4,3,2015-05-20,10393,1299,1,1,0,0
352,3,2015-05-20,6466,592,1,1,0,0
416,3,2015-05-20,12684,1503,1,1,0,0
458,3,2015-05-20,6886,679,1,1,0,0
511,3,2015-05-20,5912,823,1,1,0,0
574,3,2015-05-20,10018,689,1,1,0,0
576,3,2015-05-20,6788,914,1,1,0,0
723,3,2015-05-20,8071,575,1,1,0,0
840,3,2015-05-20,8220,1094,1,1,0,0
905,3,2015-05-20,7541,1095,1,1,0,0
4,2,2015-05-19,9930,1321,1,1,0,0
352,2,2015-05-19,7363,655,1,1,0,0
416,2,2015-05-19,11936,1404,1,1,0,0
458,2,2015-05-19,7236,666,1,1,0,0
511,2,2015-05-19,6241,790,1,1,0,0
574,2,2015-05-19,11326,751,1,1,0,0
576,2,2015-05-19,7391,979,1,1,0,0
723,2,2015-05-19,8197,589,1,1,0,0
840,2,2015-05-19,9047,1172,1,1,0,0
905,2,2015-05-19,7567,1099,1,1,0,0
4,1,2015-05-18,11421,1474,1,1,0,0
352,1,2015-05-18,8040,668,1,1,0,0
416,1,2015-05-18,15011,1724,1,1,0,0
458,1,2015-05-18,9771,843,1,1,0,0
511,1,2015-05-18,6932,934,1,1,0,0
574,1,2015-05-18,12096,807,1,1,0,0
576,1,2015-05-18,9347,1170,1,1,0,0
723,1,2015-05-18,9930,724,1,1,0,0
840,1,2015-05-18,9522,1259,1,1,0,0
905,1,2015-05-18,10376,1345,1,1,0,0
4,7,2015-05-17,0,0,0,0,0,0
352,7,2015-05-17,0,0,0,0,0,0
416,7,2015-05-17,0,0,0,0,0,0
458,7,2015-05-17,0,0,0,0,0,0
511,7,2015-05-17,0,0,0,0,0,0
574,7,2015-05-17,0,0,0,0,0,0
576,7,2015-05-17,0,0,0,0,0,0
723,7,2015-05-17,0,0,0,0,0,0
840,7,2015-05-17,0,0,0,0,0,0
905,7,2015-05-17,0,0,0,0,0,0
4,6,2015-05-16,10957,1426,1,0,0,0
352,6,2015-05-16,6755,601,1,0,0,0
416,6,2015-05-16,9626,1245,1,0,0,0
458,6,2015-05-16,8834,842,1,0,0,0
511,6,2015-05-16,5152,769,1,0,0,0
574,6,2015-05-16,7856,598,1,0,0,0
576,6,2015-05-16,5701,827,1,0,0,0
723,6,2015-05-16,7297,646,1,0,0,0
840,6,2015-05-16,4784,679,1,0,0,0
905,6,2015-05-16,5839,870,1,0,0,0
4,5,2015-05-15,10705,1475,1,0,0,1
352,5,2015-05-15,7379,700,1,0,0,1
416,5,2015-05-15,11353,1418,1,0,0,1
458,5,2015-05-15,8348,796,1,0,0,0
511,5,2015-05-15,6655,946,1,0,0,1
574,5,2015-05-15,11583,820,1,0,0,0
576,5,2015-05-15,7170,968,1,0,0,1
723,5,2015-05-15,7805,651,1,0,0,0
840,5,2015-05-15,7765,1161,1,0,0,1
905,5,2015-05-15,8411,1256,1,0,0,0
4,4,2015-05-14,0,0,0,0,a,0
352,4,2015-05-14,0,0,0,0,a,0
416,4,2015-05-14,0,0,0,0,a,1
458,4,2015-05-14,0,0,0,0,a,0
511,4,2015-05-14,0,0,0,0,a,0
574,4,2015-05-14,0,0,0,0,a,0
576,4,2015-05-14,0,0,0,0,a,0
723,4,2015-05-14,0,0,0,0,a,0
840,4,2015-05-14,0,0,0,0,a,0
905,4,2015-05-14,0,0,0,0,a,0
4,3,2015-05-13,10041,1408,1,0,0,0
352,3,2015-05-13,7079,699,1,0,0,0
416,3,2015-05-13,10728,1398,1,0,0,1
458,3,2015-05-13,8368,800,1,0,0,0
511,3,2015-05-13,6405,925,1,0,0,0
574,3,2015-05-13,9442,750,1,0,0,0
576,3,2015-05-13,7072,1019,1,0,0,0
723,3,2015-05-13,7486,643,1,0,0,0
840,3,2015-05-13,7435,1141,1,0,0,0
905,3,2015-05-13,6272,1053,1,0,0,0
4,2,2015-05-12,7543,1091,1,0,0,0
352,2,2015-05-12,5542,570,1,0,0,0
416,2,2015-05-12,9625,1280,1,0,0,1
458,2,2015-05-12,6063,557,1,0,0,0
511,2,2015-05-12,5076,715,1,0,0,0
574,2,2015-05-12,6654,539,1,0,0,0
576,2,2015-05-12,5192,769,1,0,0,0
723,2,2015-05-12,7315,574,1,0,0,0
840,2,2015-05-12,6726,1060,1,0,0,0
905,2,2015-05-12,6304,1014,1,0,0,0
4,1,2015-05-11,8023,1176,1,0,0,0
352,1,2015-05-11,4782,527,1,0,0,0
416,1,2015-05-11,9949,1264,1,0,0,1
458,1,2015-05-11,6252,619,1,0,0,0
511,1,2015-05-11,5494,796,1,0,0,0
574,1,2015-05-11,7363,579,1,0,0,0
576,1,2015-05-11,5500,836,1,0,0,0
723,1,2015-05-11,6462,534,1,0,0,0
840,1,2015-05-11,7591,1123,1,0,0,0
905,1,2015-05-11,6236,1033,1,0,0,0
4,7,2015-05-10,0,0,0,0,0,0
352,7,2015-05-10,0,0,0,0,0,0
416,7,2015-05-10,0,0,0,0,0,0
458,7,2015-05-10,0,0,0,0,0,0
511,7,2015-05-10,0,0,0,0,0,0
574,7,2015-05-10,0,0,0,0,0,0
576,7,2015-05-10,0,0,0,0,0,0
723,7,2015-05-10,0,0,0,0,0,0
840,7,2015-05-10,0,0,0,0,0,0
905,7,2015-05-10,0,0,0,0,0,0
4,6,2015-05-09,10637,1484,1,0,0,0
352,6,2015-05-09,7312,709,1,0,0,0
416,6,2015-05-09,11015,1361,1,0,0,0
458,6,2015-05-09,10027,984,1,0,0,0
511,6,2015-05-09,6481,826,1,0,0,0
574,6,2015-05-09,10002,752,1,0,0,0
576,6,2015-05-09,6253,941,1,0,0,0
723,6,2015-05-09,9319,773,1,0,0,0
840,6,2015-05-09,4264,650,1,0,0,0
905,6,2015-05-09,6367,984,1,0,0,0
4,5,2015-05-08,10153,1336,1,1,0,0
352,5,2015-05-08,7748,726,1,1,0,0
416,5,2015-05-08,13049,1532,1,1,0,0
458,5,2015-05-08,8136,768,1,1,0,0
511,5,2015-05-08,6022,802,1,1,0,0
574,5,2015-05-08,10379,729,1,1,0,0
576,5,2015-05-08,7949,1029,1,1,0,0
723,5,2015-05-08,8853,675,1,1,0,0
840,5,2015-05-08,7602,1166,1,1,0,0
905,5,2015-05-08,7607,1144,1,1,0,0
4,4,2015-05-07,9842,1268,1,1,0,0
352,4,2015-05-07,7733,653,1,1,0,0
416,4,2015-05-07,13482,1584,1,1,0,0
458,4,2015-05-07,7420,689,1,1,0,0
511,4,2015-05-07,5676,777,1,1,0,0
574,4,2015-05-07,9654,700,1,1,0,0
576,4,2015-05-07,7019,928,1,1,0,0
723,4,2015-05-07,8402,628,1,1,0,0
840,4,2015-05-07,7566,1136,1,1,0,0
905,4,2015-05-07,7381,1101,1,1,0,0
4,3,2015-05-06,10287,1273,1,1,0,0
352,3,2015-05-06,6898,603,1,1,0,0
416,3,2015-05-06,12846,1504,1,1,0,0
458,3,2015-05-06,7380,668,1,1,0,0
511,3,2015-05-06,5782,817,1,1,0,0
574,3,2015-05-06,8832,653,1,1,0,0
576,3,2015-05-06,7745,1016,1,1,0,0
723,3,2015-05-06,8414,605,1,1,0,0
840,3,2015-05-06,8542,1214,1,1,0,0
905,3,2015-05-06,7613,1121,1,1,0,0
4,2,2015-05-05,9583,1311,1,1,0,0
352,2,2015-05-05,6632,587,1,1,0,0
416,2,2015-05-05,12099,1423,1,1,0,0
458,2,2015-05-05,7654,743,1,1,0,0
511,2,2015-05-05,6131,823,1,1,0,0
574,2,2015-05-05,11022,753,1,1,0,0
576,2,2015-05-05,6983,900,1,1,0,0
723,2,2015-05-05,8397,640,1,1,0,0
840,2,2015-05-05,8453,1187,1,1,0,0
905,2,2015-05-05,7573,1098,1,1,0,0
4,1,2015-05-04,11942,1467,1,1,0,0
352,1,2015-05-04,7594,678,1,1,0,0
416,1,2015-05-04,16045,1784,1,1,0,0
458,1,2015-05-04,9123,796,1,1,0,0
511,1,2015-05-04,7623,943,1,1,0,0
574,1,2015-05-04,11535,786,1,1,0,0
576,1,2015-05-04,9158,1115,1,1,0,0
723,1,2015-05-04,11404,786,1,1,0,0
840,1,2015-05-04,10348,1354,1,1,0,0
905,1,2015-05-04,10073,1375,1,1,0,0
4,7,2015-05-03,0,0,0,0,0,0
352,7,2015-05-03,0,0,0,0,0,0
416,7,2015-05-03,0,0,0,0,0,0
458,7,2015-05-03,0,0,0,0,0,0
511,7,2015-05-03,0,0,0,0,0,0
574,7,2015-05-03,0,0,0,0,0,0
576,7,2015-05-03,0,0,0,0,0,0
723,7,2015-05-03,0,0,0,0,0,0
840,7,2015-05-03,0,0,0,0,0,0
905,7,2015-05-03,0,0,0,0,0,0
4,6,2015-05-02,12750,1685,1,0,0,0
352,6,2015-05-02,9415,847,1,0,0,0
416,6,2015-05-02,13242,1638,1,0,0,0
458,6,2015-05-02,11894,1122,1,0,0,0
511,6,2015-05-02,7158,969,1,0,0,0
574,6,2015-05-02,11259,827,1,0,0,0
576,6,2015-05-02,8332,1171,1,0,0,0
723,6,2015-05-02,10457,825,1,0,0,0
840,6,2015-05-02,5318,787,1,0,0,0
905,6,2015-05-02,8553,1268,1,0,0,0
4,5,2015-05-01,0,0,0,1,a,0
352,5,2015-05-01,0,0,0,1,a,0
416,5,2015-05-01,0,0,0,1,a,0
458,5,2015-05-01,0,0,0,1,a,0
511,5,2015-05-01,0,0,0,1,a,0
574,5,2015-05-01,0,0,0,1,a,0
576,5,2015-05-01,0,0,0,1,a,0
723,5,2015-05-01,0,0,0,1,a,0
840,5,2015-05-01,0,0,0,1,a,0
905,5,2015-05-01,0,0,0,1,a,0
4,4,2015-04-30,16106,1854,1,1,0,0
352,4,2015-04-30,9812,870,1,1,0,0
416,4,2015-04-30,14610,1788,1,1,0,0
458,4,2015-04-30,11477,948,1,1,0,0
511,4,2015-04-30,8329,1075,1,1,0,0
574,4,2015-04-30,12418,848,1,1,0,0
576,4,2015-04-30,10526,1292,1,1,0,0
723,4,2015-04-30,12106,885,1,1,0,0
840,4,2015-04-30,9616,1310,1,1,0,0
905,4,2015-04-30,9295,1261,1,1,0,0
4,3,2015-04-29,9420,1264,1,1,0,0
352,3,2015-04-29,7214,653,1,1,0,0
416,3,2015-04-29,13320,1534,1,1,0,0
458,3,2015-04-29,8541,718,1,1,0,0
511,3,2015-04-29,6256,853,1,1,0,0
574,3,2015-04-29,11333,760,1,1,0,0
576,3,2015-04-29,8190,1021,1,1,0,0
723,3,2015-04-29,10198,727,1,1,0,0
840,3,2015-04-29,9531,1236,1,1,0,0
905,3,2015-04-29,8120,1145,1,1,0,0
4,2,2015-04-28,10751,1358,1,1,0,0
352,2,2015-04-28,6582,609,1,1,0,0
416,2,2015-04-28,14572,1626,1,1,0,0
458,2,2015-04-28,9425,749,1,1,0,0
511,2,2015-04-28,6065,789,1,1,0,0
574,2,2015-04-28,10554,704,1,1,0,0
576,2,2015-04-28,7768,995,1,1,0,0
723,2,2015-04-28,9629,673,1,1,0,0
840,2,2015-04-28,9113,1175,1,1,0,0
905,2,2015-04-28,8487,1166,1,1,0,0
4,1,2015-04-27,12168,1442,1,1,0,0
352,1,2015-04-27,8117,698,1,1,0,0
416,1,2015-04-27,15692,1712,1,1,0,0
458,1,2015-04-27,9572,809,1,1,0,0
511,1,2015-04-27,7038,941,1,1,0,0
574,1,2015-04-27,12104,786,1,1,0,0
576,1,2015-04-27,9281,1078,1,1,0,0
723,1,2015-04-27,11824,767,1,1,0,0
840,1,2015-04-27,10648,1264,1,1,0,0
905,1,2015-04-27,8124,1131,1,1,0,0
4,7,2015-04-26,0,0,0,0,0,0
352,7,2015-04-26,0,0,0,0,0,0
416,7,2015-04-26,0,0,0,0,0,0
458,7,2015-04-26,0,0,0,0,0,0
511,7,2015-04-26,0,0,0,0,0,0
574,7,2015-04-26,0,0,0,0,0,0
576,7,2015-04-26,0,0,0,0,0,0
723,7,2015-04-26,0,0,0,0,0,0
840,7,2015-04-26,0,0,0,0,0,0
905,7,2015-04-26,0,0,0,0,0,0
4,6,2015-04-25,8571,1289,1,0,0,0
352,6,2015-04-25,6433,646,1,0,0,0
416,6,2015-04-25,9730,1274,1,0,0,0
458,6,2015-04-25,9607,935,1,0,0,0
511,6,2015-04-25,5641,814,1,0,0,0
574,6,2015-04-25,8981,675,1,0,0,0
576,6,2015-04-25,5970,886,1,0,0,0
723,6,2015-04-25,8618,684,1,0,0,0
840,6,2015-04-25,4064,596,1,0,0,0
905,6,2015-04-25,6035,937,1,0,0,0
4,5,2015-04-24,7175,1070,1,0,0,0
352,5,2015-04-24,6064,614,1,0,0,0
416,5,2015-04-24,8874,1214,1,0,0,0
458,5,2015-04-24,5413,592,1,0,0,0
511,5,2015-04-24,4584,708,1,0,0,0
574,5,2015-04-24,7845,582,1,0,0,0
576,5,2015-04-24,5380,812,1,0,0,0
723,5,2015-04-24,6705,547,1,0,0,0
840,5,2015-04-24,5989,925,1,0,0,0
905,5,2015-04-24,5792,968,1,0,0,0
4,4,2015-04-23,7021,1050,1,0,0,0
352,4,2015-04-23,5217,536,1,0,0,0
416,4,2015-04-23,10434,1391,1,0,0,0
458,4,2015-04-23,5468,557,1,0,0,0
511,4,2015-04-23,4865,727,1,0,0,0
574,4,2015-04-23,7113,585,1,0,0,0
576,4,2015-04-23,4574,784,1,0,0,0
723,4,2015-04-23,6240,534,1,0,0,0
840,4,2015-04-23,6435,1016,1,0,0,0
905,4,2015-04-23,5555,955,1,0,0,0
4,3,2015-04-22,7444,1067,1,0,0,0
352,3,2015-04-22,4959,503,1,0,0,0
416,3,2015-04-22,8709,1192,1,0,0,0
458,3,2015-04-22,5020,547,1,0,0,0
511,3,2015-04-22,4512,728,1,0,0,0
574,3,2015-04-22,6332,512,1,0,0,0
576,3,2015-04-22,4750,723,1,0,0,0
723,3,2015-04-22,5730,480,1,0,0,0
840,3,2015-04-22,6516,1023,1,0,0,0
905,3,2015-04-22,5457,859,1,0,0,0
4,2,2015-04-21,6791,998,1,0,0,0
352,2,2015-04-21,5065,543,1,0,0,0
416,2,2015-04-21,9338,1323,1,0,0,0
458,2,2015-04-21,4530,507,1,0,0,0
511,2,2015-04-21,5007,744,1,0,0,0
574,2,2015-04-21,6346,546,1,0,0,0
576,2,2015-04-21,4481,737,1,0,0,0
723,2,2015-04-21,5739,507,1,0,0,0
840,2,2015-04-21,6574,1038,1,0,0,0
905,2,2015-04-21,5633,986,1,0,0,0
4,1,2015-04-20,8537,1261,1,0,0,0
352,1,2015-04-20,5254,572,1,0,0,0
416,1,2015-04-20,10687,1476,1,0,0,0
458,1,2015-04-20,5320,561,1,0,0,0
511,1,2015-04-20,5352,773,1,0,0,0
574,1,2015-04-20,7327,606,1,0,0,0
576,1,2015-04-20,5474,831,1,0,0,0
723,1,2015-04-20,5452,498,1,0,0,0
840,1,2015-04-20,7277,1167,1,0,0,0
905,1,2015-04-20,6172,1000,1,0,0,0
4,7,2015-04-19,0,0,0,0,0,0
352,7,2015-04-19,0,0,0,0,0,0
416,7,2015-04-19,0,0,0,0,0,0
458,7,2015-04-19,0,0,0,0,0,0
511,7,2015-04-19,0,0,0,0,0,0
574,7,2015-04-19,0,0,0,0,0,0
576,7,2015-04-19,0,0,0,0,0,0
723,7,2015-04-19,0,0,0,0,0,0
840,7,2015-04-19,0,0,0,0,0,0
905,7,2015-04-19,0,0,0,0,0,0
4,6,2015-04-18,11196,1456,1,0,0,0
352,6,2015-04-18,5882,565,1,0,0,0
416,6,2015-04-18,11226,1417,1,0,0,0
458,6,2015-04-18,9277,889,1,0,0,0
511,6,2015-04-18,5256,748,1,0,0,0
574,6,2015-04-18,8612,667,1,0,0,0
576,6,2015-04-18,6203,920,1,0,0,0
723,6,2015-04-18,7788,689,1,0,0,0
840,6,2015-04-18,3872,641,1,0,0,0
905,6,2015-04-18,6162,920,1,0,0,0
4,5,2015-04-17,10025,1320,1,1,0,0
352,5,2015-04-17,7070,639,1,1,0,1
416,5,2015-04-17,12015,1445,1,1,0,0
458,5,2015-04-17,8630,779,1,1,0,0
511,5,2015-04-17,6018,849,1,1,0,0
574,5,2015-04-17,10399,722,1,1,0,0
576,5,2015-04-17,7336,946,1,1,0,0
723,5,2015-04-17,9046,683,1,1,0,0
840,5,2015-04-17,7475,1097,1,1,0,0
905,5,2015-04-17,6931,1002,1,1,0,0
4,4,2015-04-16,9818,1298,1,1,0,0
352,4,2015-04-16,6934,651,1,1,0,1
416,4,2015-04-16,12156,1507,1,1,0,0
458,4,2015-04-16,6489,647,1,1,0,0
511,4,2015-04-16,6324,827,1,1,0,0
574,4,2015-04-16,8683,611,1,1,0,0
576,4,2015-04-16,7074,968,1,1,0,0
723,4,2015-04-16,8214,619,1,1,0,0
840,4,2015-04-16,8472,1189,1,1,0,0
905,4,2015-04-16,7400,1112,1,1,0,0
4,3,2015-04-15,9130,1193,1,1,0,0
352,3,2015-04-15,6091,529,1,1,0,1
416,3,2015-04-15,12584,1518,1,1,0,0
458,3,2015-04-15,6914,644,1,1,0,0
511,3,2015-04-15,5581,799,1,1,0,0
574,3,2015-04-15,9547,656,1,1,0,0
576,3,2015-04-15,6776,946,1,1,0,0
723,3,2015-04-15,7800,586,1,1,0,0
840,3,2015-04-15,7772,1115,1,1,0,0
905,3,2015-04-15,7721,1113,1,1,0,0
4,2,2015-04-14,10050,1311,1,1,0,0
352,2,2015-04-14,7007,591,1,1,0,1
416,2,2015-04-14,13893,1551,1,1,0,0
458,2,2015-04-14,8582,706,1,1,0,0
511,2,2015-04-14,6175,802,1,1,0,0
574,2,2015-04-14,9342,641,1,1,0,0
576,2,2015-04-14,7611,1007,1,1,0,0
723,2,2015-04-14,8614,601,1,1,0,0
840,2,2015-04-14,9481,1220,1,1,0,0
905,2,2015-04-14,7771,1166,1,1,0,0
4,1,2015-04-13,11303,1486,1,1,0,0
352,1,2015-04-13,8470,730,1,1,0,1
416,1,2015-04-13,17111,1776,1,1,0,0
458,1,2015-04-13,9592,804,1,1,0,0
511,1,2015-04-13,7375,942,1,1,0,0
574,1,2015-04-13,13477,846,1,1,0,0
576,1,2015-04-13,9232,1149,1,1,0,0
723,1,2015-04-13,10401,781,1,1,0,0
840,1,2015-04-13,10505,1327,1,1,0,0
905,1,2015-04-13,9040,1273,1,1,0,0
4,7,2015-04-12,0,0,0,0,0,0
352,7,2015-04-12,0,0,0,0,0,0
416,7,2015-04-12,0,0,0,0,0,0
458,7,2015-04-12,0,0,0,0,0,0
511,7,2015-04-12,0,0,0,0,0,0
574,7,2015-04-12,0,0,0,0,0,0
576,7,2015-04-12,0,0,0,0,0,0
723,7,2015-04-12,0,0,0,0,0,0
840,7,2015-04-12,0,0,0,0,0,0
905,7,2015-04-12,0,0,0,0,0,0
4,6,2015-04-11,9494,1339,1,0,0,0
352,6,2015-04-11,6295,580,1,0,0,0
416,6,2015-04-11,10865,1417,1,0,0,0
458,6,2015-04-11,9487,896,1,0,0,0
511,6,2015-04-11,5820,812,1,0,0,0
574,6,2015-04-11,8466,646,1,0,0,0
576,6,2015-04-11,5376,802,1,0,0,0
723,6,2015-04-11,8018,662,1,0,0,0
840,6,2015-04-11,4058,635,1,0,0,0
905,6,2015-04-11,5507,834,1,0,0,0
4,5,2015-04-10,7944,1181,1,0,0,1
352,5,2015-04-10,5657,572,1,0,0,1
416,5,2015-04-10,9799,1291,1,0,0,0
458,5,2015-04-10,6511,615,1,0,0,1
511,5,2015-04-10,4776,729,1,0,0,1
574,5,2015-04-10,7299,590,1,0,0,1
576,5,2015-04-10,5256,823,1,0,0,1
723,5,2015-04-10,6299,523,1,0,0,1
840,5,2015-04-10,6612,1061,1,0,0,1
905,5,2015-04-10,5500,940,1,0,0,1
4,4,2015-04-09,8556,1209,1,0,0,1
352,4,2015-04-09,5921,596,1,0,0,1
416,4,2015-04-09,11292,1506,1,0,0,0
458,4,2015-04-09,5090,550,1,0,0,1
511,4,2015-04-09,4700,751,1,0,0,1
574,4,2015-04-09,7014,556,1,0,0,1
576,4,2015-04-09,5270,807,1,0,0,1
723,4,2015-04-09,6517,539,1,0,0,1
840,4,2015-04-09,7247,1125,1,0,0,1
905,4,2015-04-09,6123,1044,1,0,0,1
4,3,2015-04-08,9174,1276,1,0,0,1
352,3,2015-04-08,5778,559,1,0,0,1
416,3,2015-04-08,11175,1444,1,0,0,0
458,3,2015-04-08,6547,626,1,0,0,1
511,3,2015-04-08,5421,807,1,0,0,1
574,3,2015-04-08,7474,620,1,0,0,1
576,3,2015-04-08,4745,753,1,0,0,1
723,3,2015-04-08,5956,524,1,0,0,1
840,3,2015-04-08,7607,1127,1,0,0,1
905,3,2015-04-08,5784,969,1,0,0,1
4,2,2015-04-07,11354,1620,1,0,0,1
352,2,2015-04-07,6857,652,1,0,0,1
416,2,2015-04-07,12181,1575,1,0,0,0
458,2,2015-04-07,7566,758,1,0,0,1
